サインポール,barber's pole,,
サインランゲージ,sign language,,
サインレンゲージ,sign language,,
サウザンアイランド,Thousand Island,,
サウザンド,thousand,,
サウジ,Saudi,,
サウジアラビア,Saudi Arabia,,
サウスアフリカンクロミス,blue-spotted chromis,,
サウスアフリカンバタフライフィッシュ,doublesash butterflyfish,Marley's Butterflyfish,
サウスカロライナ,South Carolina,,
サウスダコタ,South Dakota,,
サウスブリッジ,South Bridge,,
サウスポー,southpaw,left-handed person,
サウナ,sauna,,
サウロポセイドン,sauroposeidon,,
サウン,saung,,
サウンダ,sounder,,
サウンダー,sounder,,
サウンディング,sounding,,
サウンド,sound,,
サウンドインターフェース,sound,,
サウンドエフェクト,sound effect,,
サウンドカード,sound card,,
サウンドクリップ,sound clip,,
サウンドスカルプチャー,sound sculpture,,
サウンドスケープ,soundscape,,
サウンドスペクトログラフ,sound spectrograph,,
サウンドソース,sound source,,
サウンドトラック,soundtrack,,
サウンドノベル,sound novel,visual novel,interactive game resembling a mixed-media novel and featuring mostly static graphics
サウンドビジネス,sound business,,
サウンドファイル,sound file,,
サウンドブラスタ,Sound Blaster,,
サウンドボックス,sound box,,
サウンドボディー,soundbody,,
サウンドボード,sound board,,
サウンドマン,sound man,,
サウンドレンジ,sound range,,
サウンドロゴ,sound logo,commercial jingle,
サエラ,here and there,,
サオラ,saola,,
サカサナマズ,upside-down catfish,,
サカタザメ,yellow guitarfish,,
サカマタ,orca,killer whale,
サガ,saga,,
サガリ,hanging tender,thick skirt,
サガレン,Sakhalin,,
サキグロタマツメタ,Laguncula pulchella,,
サキシトキシン,saxitoxin,,
サキソフォン,saxophone,,
サキソホン,saxophone,,
サギ,heron,,
サギゴケ,Miquel's mazus,,
サギソウ,fringed orchid,white egret flower,sagiso
サギフエ,longspine snipefish,common bellowsfish,snipe-fish
サク,block,,
サクサク,crisp,crunchy,flaky
サクシニル,succinyl,,
サクシニルアテロコラーゲン,succinyl atelocollagen,,
サクシニルコリン,succinylcholine,,
サクション,suction,,
サクスホルン,saxhorn,,
サクセス,success,,
サクセスストーリー,success story,,
サクソフォン,saxophone,,
サクソフォーン,saxophone,,
サクソルン,saxhorn,,
サクッ,with a crunching or grinding sound,quickly,promptly
サクラ,cherry tree,cherry blossom,fake buyer
サクラエビ,sakura shrimp,,
サクラガイ,Nitidotellina nitidula,,
サクラソウ,primula,Siebold's primrose,
サクラダイ,cherry anthias,,
サクラチル,fail an exam,to fall,
サクラマス,masu salmon,,
サクラメント,sacrament,,
サクランボ,cherry fruit,,
サクリファイス,sacrifice,,
サクリファイスバント,sacrifice bunt,,
サクリファイスヒット,sacrifice hit,,
サクリファイスフライ,sacrifice fly,,
サグランティーノ,Sagrantino,,
サケ,salmon,chum salmon,
サゴ,sago,,
サゴヤシ,sago palm,,
ササウシノシタ,bamboo sole,,
ササウチワ,Spathiphyllum patinii,,
ササグモ,Oxyopes sertatus,,
ササゲ,cowpea,cow pea,black-eyed pea
ササスズメダイ,scaly chromis,,
ササニシキ,Sasanishiki,,
ササバギンラン,Cephalanthera longibracteata,,
ササミ,chicken tender,chicken tenderloin,
ササラダニ,moss mite,box mite,beetle mite
サザエ,turban shell,,
サザナミトサカハギ,bignose unicornfish,,
サザナミハギ,striated surgeonfish,,
サザナミヤッコ,semicircle angelfish,Koran angelfish,
サザン,southern,,
サザンカ,sasanqua,,
サザンクロス,Southern Cross,,
サザンソウル,southern soul,,
サザンビーフ,"southern" beef,,
サザンプラティフィッシュ,southern platyfish,common platy,moonfish
サザンロック,Southern rock,,
サシ,between,face to face,hindrance
サシ,blowfly or green bottle fly larva,,
サシガメ,assassin bug,,
サシバ,grey-faced buzzard,gray-faced buzzard,
サシバエ,stable fly,,
サジェスチョン,suggestion,,
サジェスト,suggest,,
サジー,sea buckthorn,,
サス,suspension,,
サスカチワン,Saskatchewan,,
サスカッチ,Sasquatch,,
サスクワッチ,Sasquatch,,
サスケネ,no problem,that's OK,
サスツルギ,sastrugi,parallel wave-like ridges formed on a snow surface by the wind,
サスティナブル,sustainable,,
サステイナビリティ,sustainability,,
サステイナブル,sustainable,,
サステイナブルディベロップメント,sustainable development,,
サステイニングプログラム,sustaining program,sustaining programme,
サステイン,sustain,,
サステナビリティ,sustainability,,
サステナブル,sustainable,,
サステーナブル,sustainable,,
サスプロ,sustaining program,sustaining programme,
サスペンション,suspension,,
サスペンス,suspense,,
サスペンスドラマ,suspense drama,,
サスペンダー,suspenders,,
サスペンダースカート,skirt with suspender,,
サスペンデットゲーム,suspended game,,
サスペンデッド,suspended,,
サスペンデッドゲーム,suspended game,,
サスペンド,suspend,,
サスマタ,sasumata,man catcher,two-pronged weapon for catching criminals
サズ,saz,,
サセプロ,sustaining program,sustaining programme,
サゼッション,suggestion,,
サソリ,scorpion,,
サソリモドキ,whip scorpion,,
サタイア,satire,,
サタデー,Saturday,,
サタデーナイトスペシャル,Saturday night special,,
サタン,Satan,,
サターン,Saturn,,
サッカラーゼ,saccharase,,
サッカリメーター,saccharimeter,,
サッカリン,saccharin,,
サッカロース,saccharose,,
サッカー,soccer,seersucker,
サッカーコーチ,soccer coach,,
サッカーチーム,soccer team,,
サッカード,saccade,,
サッカーボール,soccer ball,football,
サック,sheath,case,
サックコート,sack coat,,
サックス,saxophone,sax,
サックスブルー,saxe blue,,
サックドレス,sack dress,,
サックリ,lightly,gently,
サッサ,promptly,immediately,quickly
サッサフラス,sassafras,,
サッシ,sash,sliding window frame,
サッシュ,sash,sliding window frame,
サッツ,takeoff,satz,
サット,Special Assault Team,SAT,
サッドマック,Sad Mac,,
サッパ,Japanese sardinella,,
サッフィズム,sapphism,,
サツ,cops,police,
サツキツツジ,satsuki azalea,,
サツキマス,sea-run variety of red-spotted masu trout,red-spotted masu salmon,
サツマイモ,sweet potato,,
サツマスティック,sweet potato fries,,
サティアン,Aum Shinrikyo training facility,,
サティスファクション,satisfaction,,
サティフィケット,certificate,,
サテュロス,satyr,Silenus,
サテライト,satellite,,
サテライトオフィス,satellite office,,
サテライトスタジオ,satellite studio,,
サテライトステーション,satellite station,,
サテン,satin,,
サテンステッチ,satin stitch,,
サディスティック,sadistic,,
サディスト,sadist,,
サディズム,sadism,,
サトイモ,taro,dasheen,eddo
サトゥルナリア,Saturnalia,,
サトゥルナーリア,Saturnalia,,
サトゥルヌス,Saturn,,
サトウカエデ,sugar maple,rock maple,
サトウキビ,sugarcane,,
サトウダニ,prune mite,sugar mite,
サトウモロコシ,sweet sorghum,,
サトウヤシ,sugar palm,,
サトシ,satoshi,,
サトリ,Satori,folklore monster that can read minds,
サド,sadist,sadism,
サドマゾ,sadomasochism,,
サドマゾヒスト,sadomasochist,,
サドマゾヒズム,sadomasochism,,
サドモグラ,Sado mole,Tokuda's mole,
サドル,saddle,,
サドルシューズ,saddle shoes,,
サドルバックバタフライフィッシュ,blackwedged butterflyfish,saddled butterflyfish,pigface coralfish
サドルラス,saddle wrasse,,
サドンデス,sudden death,sudden-death,golden goal playoff
サナダムシ,tapeworm,,
サナトリウム,sanatorium,,
サナトロジー,thanatology,,
サニタイザ,hand sanitizer,disinfectant,antiseptic
サニタイザー,hand sanitizer,disinfectant,antiseptic
サニタリー,sanitary,utility area in a kitchen, etc. where there are laundry facilities,
サニタリーショーツ,sanitary shorts,period panties,sanitary panties
サニタリーナプキン,sanitary napkin,,
サニタリーボックス,sanitary waste receptacle,,
サニー,sunny,,
サニーサイドアップ,sunny side up,,
サニーレタス,lollo rosso,red-leaf lettuce,
サヌカイト,sanukite,,
サネカズラ,scarlet kadsura,,
サノバビッチ,son of a bitch,,
サハラ,Sahara,,
サバ,mackerel,server,
サバイバリズム,survivalism,prepping,
サバイバル,survival,,
サバイバルウエア,survival wear,,
サバイバルゲーム,airsoft,war game using air guns firing plastic pellets,game of survival
サバイバルフーズ,survival foods,,
サバイバルマニュアル,survival manual,,
サバイバーズギルト,survivor's guilt,survivor guilt,
サバイヨン,zabaione,zabaglione,sabayon
サバクオオトカゲ,Desert monitor,,
サバゲ,airsoft,war game using air guns firing plastic pellets,
サバティカル,sabbatical leave,,
サバティカルイヤー,sabbatical year,,
サバト,sabbath,,
サバトラ,mackerel tabby,grey tabby,
サバナ,savanna,sahel,
サバニ,plank-built fishing boat,,
サバネコ,mackerel tabby,gray tabby,
サバヒー,milkfish,,
サバラン,savarin,crown-shaped cake served with liqueur-laced syrup,
サバンナ,savanna,sahel,
サバンナオオトカゲ,savanna monitor,Bosc's monitor,
サバンナシマウマ,plains zebra,,
サバンナモニター,savanna monitor,Bosc's monitor,
サバンナモンキー,savannah monkey,,
サパー,supper,,
サパークラブ,supper club,,
サビ,hook,,
サビイロオオトカゲ,rusty monitor,,
サビイロネコ,rusty-spotted cat,,
サビネコ,tortoiseshell cat,,
サビラン,eating lunch alone,sad lunch,
サビロイ,saveloy,,
サピエンス,sapience,,
サファイア,sapphire,,
サファリ,safari,,
サファリコート,safari coat,,
サファリジャケット,safari jacket,,
サファリスタイル,camouflage clothes,,
サファリパーク,safari park,,
サファリラリー,safari rally,,
サファリルック,safari look,,
サファリレース,safari race,safari rally,
サフィズム,sapphism,,
サフィックス,suffix,,
サフラジェット,suffragette,,
サフラジスト,suffragist,,
サフラワー,safflower,,
サフラン,saffron,,
サブ,sub,substitute,
サブアカ,substitute account,second account,alternative account
サブアカウント,substitute account,second account,alternative account
サブアド,secondary email,sub-address,
サブアドレス,secondary email,sub-address,
サブウェイ,subway,,
サブウェー,subway,,
サブウエー,subway,,
サブウーハー,subwoofer,,
サブウーファー,subwoofer,,
サブカル,subculture,,
サブカルチャー,subculture,,
サブキャラクター,minor characters,,
サブクエ,subquest,sub quest,
サブクエスト,subquest,sub quest,
サブクラス,subclass,,
サブグラフ,sub-graph,,
サブグループ,subgroup,,
サブコマンド,subcommand,,
サブコレクション,subcollection,,
サブコン,subcontractor,,
サブコントラクター,subcontractor,,
